,h_te_mean,h_te_median,h_te_min,h_te_max,latitude,longitude,h_te_mode,h_te_skew,n_te_photons,segment_snowcover,terrain_slope,h_te_uncertainty,dem_h,x,y
0,3383.697265625,3383.4873046875,3377.775146484375,3390.5439453125,37.73564529418945,-119.30414581298828,3379.800048828125,0.14225514233112335,318.0,1.0,-0.12703457474708557,10.640567779541016,3383.242431640625,296964.2620471313,4178984.329941117
1,3375.76416015625,3375.5068359375,3374.50927734375,3377.898681640625,37.736541748046875,-119.30425262451172,3374.800048828125,0.6300105452537537,394.0,1.0,-0.02825339138507843,8.567928314208984,3388.794677734375,296957.29867564014,4179084.0410680985
2,3376.921142578125,3376.4423828125,3375.366943359375,3380.561767578125,37.73744201660156,-119.30435943603516,3376.300048828125,0.9461318850517273,240.0,1.0,0.035608794540166855,14.070507049560547,3397.61865234375,296950.34600712353,4179184.1755386507
3,3389.2568359375,3387.92041015625,3380.0390625,3402.568115234375,37.738338470458984,-119.30447387695312,3382.699951171875,0.4972887635231018,216.0,1.0,0.21342825889587402,15.691033363342285,3411.971923828125,296942.71083948924,4179283.903280648
4,3416.98876953125,3417.9560546875,3402.675537109375,3424.896484375,37.73923873901367,-119.3045883178711,3419.5,-0.7607486844062805,249.0,1.0,0.1995435357093811,13.722865104675293,3430.022216796875,296935.08639252884,4179384.054368203
5,3430.274169921875,3430.593505859375,3424.430908203125,3433.837890625,37.74013900756836,-119.30469512939453,3433.300048828125,-0.413261353969574,393.0,1.0,0.09060771018266678,8.72843074798584,3450.045166015625,296928.13457521977,4179484.1889226316
6,3442.147216796875,3442.080322265625,3433.44287109375,3454.973876953125,37.74103546142578,-119.30480194091797,3433.60009765625,0.3539009094238281,291.0,1.0,0.2056504338979721,11.82870101928711,3473.112060546875,296921.1726077561,4179583.9001878663
7,3474.667724609375,3476.017822265625,3454.96826171875,3494.323974609375,37.74193572998047,-119.3049087524414,3489.300048828125,-0.029990438371896744,177.0,1.0,0.39733782410621643,19.631011962890625,3505.2744140625,296914.22134685615,4179684.034796983
8,3508.507080078125,3508.01806640625,3495.081298828125,3525.642333984375,37.742835998535156,-119.30502319335938,3518.300048828125,0.23507201671600342,160.0,1.0,0.33029675483703613,21.928234100341797,3557.43896484375,296906.5980541076,4179784.185998552
9,3636.094970703125,3636.16064453125,3611.752197265625,3655.4873046875,37.74462890625,-119.30525970458984,3633.10009765625,-0.2303900420665741,122.0,1.0,0.459908127784729,29.804210662841797,3568.262451171875,296890.65919583035,4179983.658422815
10,3441.053466796875,3440.7001953125,3416.716552734375,3483.984619140625,37.746429443359375,-119.30545043945312,3445.300048828125,0.33477476239204407,71.0,1.0,-0.7523972392082214,48.466400146484375,3447.47265625,296878.77607726364,4180183.8781879977
11,3386.498046875,3375.8046875,3359.638671875,3416.3818359375,37.74732971191406,-119.3055419921875,3360.900146484375,0.0999554917216301,108.0,1.0,-0.5947195887565613,31.357072830200195,3396.752685546875,296873.1710340739,4180283.979823004
12,3342.999755859375,3338.4375,3337.0849609375,3360.060546875,37.74822998046875,-119.30564880371094,3337.800048828125,1.011551856994629,260.0,1.0,-0.22090469300746918,12.85771369934082,3356.271484375,296866.22171370697,4180384.1146227126
13,3341.969482421875,3342.67138671875,3337.52587890625,3347.2568359375,37.74912643432617,-119.3057632446289,3338.300048828125,-0.223977729678154,324.0,1.0,0.08990002423524857,10.31472396850586,3361.1396484375,296858.5899835258,4180483.842704015
14,3356.123779296875,3352.574951171875,3346.789306640625,3371.646484375,37.75002670288086,-119.30587005615234,3352.10009765625,0.7087843418121338,219.0,1.0,0.253742516040802,15.324808120727539,3388.34765625,296851.64122782927,4180583.9775593113
15,3392.32275390625,3390.26904296875,3372.672119140625,3418.428955078125,37.75092697143555,-119.30598449707031,3378.60009765625,0.2937809228897095,147.0,1.0,0.4693741202354431,23.077232360839844,3440.18359375,296844.0205135689,4180684.1290151924
16,3439.373291015625,3434.703857421875,3418.64013671875,3465.430419921875,37.75182342529297,-119.30609893798828,3430.5,0.306074857711792,153.0,1.0,0.4684642553329468,22.479747772216797,3499.388671875,296836.38965709775,4180783.857182988
17,3496.084228515625,3495.54833984375,3464.788330078125,3530.277099609375,37.752723693847656,-119.30621337890625,3521.0,0.10170203447341919,176.0,1.0,0.6763597130775452,19.864418029785156,3542.985595703125,296828.7695319609,4180884.008697274
18,3573.45654296875,3574.2119140625,3531.6962890625,3608.267333984375,37.75362014770508,-119.30632781982422,3585.400146484375,-0.15978166460990906,155.0,1.0,0.7427732348442078,23.05493927001953,3576.828369140625,296821.1392631624,4180983.7369233537
19,3635.23291015625,3637.73388671875,3608.863525390625,3649.719482421875,37.754520416259766,-119.30644989013672,3647.10009765625,-0.7542284727096558,142.0,1.0,0.3877038359642029,25.600339889526367,3569.70361328125,296812.84752250876,4181083.9050731445
20,3515.684814453125,3516.78369140625,3487.37158203125,3541.3251953125,37.756317138671875,-119.30665588378906,3492.900146484375,-0.08257553726434708,182.0,1.0,-0.528651237487793,19.31715965270996,3453.86767578125,296799.61547606473,4181283.735253628
21,3461.664794921875,3460.64111328125,3442.26953125,3487.9296875,37.75721740722656,-119.30675506591797,3459.400146484375,0.3288697600364685,176.0,1.0,-0.4599623382091522,19.6686954498291,3442.050048828125,296793.34116842237,4181383.85375247
22,3433.36328125,3431.9892578125,3429.0146484375,3442.764404296875,37.75811767578125,-119.3068618774414,3430.10009765625,0.8075487613677979,210.0,1.0,-0.12137836217880249,16.349363327026367,3439.591064453125,296786.3949510517,4181483.988857536
23,3429.34912109375,3429.708984375,3427.10302734375,3430.58544921875,37.75901794433594,-119.30696105957031,3430.199951171875,-0.5307497382164001,281.0,1.0,-0.029665548354387283,12.204092025756836,3425.457763671875,296780.1211763122,4181584.107408462
24,3421.2333984375,3422.81201171875,3411.15869140625,3427.7958984375,37.75991439819336,-119.30706787109375,3426.800048828125,-0.3793277442455292,172.0,1.0,-0.15904048085212708,19.890907287597656,3407.446533203125,296773.1650647173,4181683.819249486
25,3391.70849609375,3392.343017578125,3372.061279296875,3410.917236328125,37.76081466674805,-119.30717468261719,3410.10009765625,-0.06702160835266113,147.0,1.0,-0.4155188798904419,23.072999954223633,3383.990478515625,296766.219674557,4181783.954435692
26,3359.824951171875,3360.1953125,3348.48583984375,3371.721435546875,37.761714935302734,-119.30728149414062,3351.10009765625,-0.03618810325860977,170.0,1.0,-0.2388489842414856,19.763736724853516,3354.64208984375,296759.2745630953,4181884.0896492684
27,3342.4892578125,3341.336181640625,3339.7353515625,3348.71728515625,37.762611389160156,-119.30738067626953,3340.800048828125,1.1269525289535522,263.0,1.0,-0.0771927461028099,12.709095001220703,3337.316162109375,296752.9914162246,4181983.78498708
28,3335.92919921875,3335.58251953125,3332.919189453125,3340.175048828125,37.763511657714844,-119.30748748779297,3335.5,0.8903427124023438,240.0,1.0,-0.04705634340643883,13.899701118469238,3340.492431640625,296746.0468533337,4182083.9202544256
29,3329.0517578125,3329.99658203125,3323.764404296875,3333.44140625,37.76441192626953,-119.3075942993164,3332.699951171875,-0.26518693566322327,192.0,1.0,-0.104059599339962,17.338825225830078,3344.938232421875,296739.1025691585,4182184.0555491406
30,3321.625732421875,3321.354736328125,3318.564453125,3324.444091796875,37.76530838012695,-119.30770874023438,3323.900146484375,-0.0106668034568429,322.0,1.0,-0.0606238916516304,10.315610885620117,3336.714599609375,296731.476009118,4182283.784140749
31,3316.67578125,3317.6669921875,3309.740966796875,3319.2158203125,37.76620864868164,-119.30780792236328,3318.199951171875,-1.5391628742218018,316.0,1.0,-0.07993752509355545,10.495810508728027,3323.889892578125,296725.2043887017,4182383.902902357
32,3301.25341796875,3300.8271484375,3293.632568359375,3310.121826171875,37.76710891723633,-119.30791473388672,3300.5,0.21626748144626617,219.0,1.0,-0.16930389404296875,15.074224472045898,3314.36181640625,296718.26094002335,4182484.038279109
33,3288.326171875,3287.3291015625,3286.418701171875,3293.931884765625,37.76800537109375,-119.30802154541016,3286.800048828125,1.15593683719635,316.0,1.0,-0.05965336784720421,10.406097412109375,3306.42431640625,296711.30732040433,4182583.750364791
34,3286.864501953125,3286.81884765625,3286.351806640625,3289.659912109375,37.76890563964844,-119.3081283569336,3286.800048828125,10.273090362548828,1993.0,1.0,0.001137976418249309,1.6491868495941162,3318.482421875,296704.36442852207,4182683.885796214
35,3296.39599609375,3296.166015625,3289.945556640625,3302.975341796875,37.769805908203125,-119.30823516845703,3296.0,0.21573592722415924,160.0,1.0,0.09161718934774399,20.602481842041016,3357.483642578125,296697.42181539396,4182784.021255002
36,3316.979248046875,3315.16015625,3303.13134765625,3341.122314453125,37.77070236206055,-119.30835723876953,3314.5,0.6910061836242676,129.0,1.0,0.3697448968887329,25.71314239501953,3409.24853515625,296689.1249129359,4182883.7666089917
37,3364.76953125,3364.884765625,3341.219970703125,3400.408935546875,37.771602630615234,-119.3084716796875,3394.900146484375,0.30119818449020386,123.0,1.0,0.6089743971824646,27.356130599975586,3473.120361328125,296681.51082293806,4182983.9187184717
38,3433.242919921875,3433.677734375,3406.60595703125,3461.797607421875,37.772499084472656,-119.30858612060547,3455.5,0.04214326664805412,76.0,1.0,0.5595030188560486,45.1746711730957,3543.825439453125,296673.8865747134,4183083.647538429
39,3492.123046875,3495.1923828125,3466.381103515625,3507.44091796875,37.773399353027344,-119.30870819091797,3504.0,-0.7155929207801819,57.0,1.0,0.4445607364177704,61.26570129394531,3592.8310546875,296665.6010404085,4183183.816302487
40,3623.563720703125,3623.843505859375,3619.00244140625,3625.835205078125,37.776092529296875,-119.30904388427734,3623.900146484375,-1.3319045305252075,79.0,1.0,0.05569098889827728,45.86790084838867,3632.991943359375,296643.4134305832,4183483.4097472713
41,3631.630859375,3631.484375,3625.168701171875,3639.555419921875,37.77699279785156,-119.30915832519531,3627.400146484375,0.2010248452425003,89.0,1.0,0.143934428691864,40.804866790771484,3611.392578125,296635.8011089719,4183583.562031924
42,3644.113037109375,3644.560546875,3639.598388671875,3648.286865234375,37.777889251708984,-119.30927276611328,3645.300048828125,-0.18630796670913696,89.0,1.0,0.09741632640361786,40.94509506225586,3575.2529296875,296628.1786247842,4183683.291026673
43,3620.578857421875,3620.682861328125,3590.3828125,3645.123779296875,37.77878952026367,-119.30937194824219,3620.0,-0.0913771241903305,78.0,1.0,-0.5750980377197266,46.41815185546875,3531.225341796875,296621.91086255456,4183783.410166001
44,3559.272705078125,3556.929931640625,3542.291259765625,3590.06640625,37.77968978881836,-119.30946350097656,3544.400146484375,0.6683126091957092,107.0,1.0,-0.4697015881538391,33.26446533203125,3507.184814453125,296616.3153396209,4183883.5127283162
45,3540.961669921875,3541.00830078125,3536.8544921875,3545.565673828125,37.78059005737305,-119.3095703125,3543.400146484375,0.12648893892765045,109.0,1.0,0.08886417001485825,32.48590087890625,3498.19189453125,296609.3761256641,4183983.6485214853
46,3546.882568359375,3547.061279296875,3541.28662109375,3548.01123046875,37.78148651123047,-119.30968475341797,3547.699951171875,-2.1385364532470703,102.0,1.0,0.03659183531999588,34.77336120605469,3486.521484375,296601.75476966,4184083.377627071
47,3471.2265625,3470.683837890625,3457.813720703125,3487.598876953125,37.782386779785156,-119.30978393554688,3470.300048828125,0.03516558185219765,105.0,1.0,-0.3535693883895874,33.059425354003906,3473.509765625,296595.4880731965,4184183.4968704716
48,3473.4794921875,3474.2099609375,3457.101806640625,3494.53125,37.783287048339844,-119.30988311767578,3480.400146484375,0.1442040055990219,65.0,1.0,0.4478759169578552,53.43849182128906,3451.736328125,296589.22163927555,4184283.61613948
49,3474.861572265625,3474.31103515625,3454.544921875,3499.135986328125,37.78418731689453,-119.30999755859375,3456.699951171875,0.22060835361480713,75.0,1.0,-0.5133391618728638,46.33186721801758,3406.4560546875,296581.61159583286,4184383.768648215
50,3424.812744140625,3424.263916015625,3395.841552734375,3454.485107421875,37.78508377075195,-119.31010437011719,3397.800048828125,0.0692378431558609,134.0,1.0,-0.5544529557228088,25.558616638183594,3354.1337890625,296574.6633122724,4184483.4812585018
51,3373.413330078125,3373.79296875,3350.522705078125,3396.42236328125,37.78598403930664,-119.31021118164062,3362.800048828125,0.019546478986740112,148.0,1.0,-0.44621652364730835,22.793500900268555,3316.638671875,296567.72577006515,4184583.617215714
52,3337.57568359375,3338.03466796875,3324.765869140625,3351.117919921875,37.78688430786133,-119.310302734375,3333.199951171875,-0.00032906077103689313,114.0,1.0,-0.2621297240257263,29.277053833007812,3287.983642578125,296562.132329953,4184683.719980744
53,3313.554931640625,3312.75732421875,3306.840576171875,3323.99755859375,37.787784576416016,-119.31040954589844,3307.400146484375,0.5853604078292847,86.0,1.0,-0.17687273025512695,38.52975845336914,3273.982177734375,296555.1953291997,4184783.8559908657
54,3303.443603515625,3303.2685546875,3300.97265625,3306.94873046875,37.78868103027344,-119.31051635742188,3302.5,0.5122497081756592,113.0,1.0,-0.020124271512031555,29.234024047851562,3277.8759765625,296548.24814144475,4184883.568708475
55,3313.045166015625,3314.07568359375,3304.81787109375,3321.146240234375,37.789581298828125,-119.31062316894531,3305.60009765625,-0.1773747354745865,74.0,1.0,0.17445209622383118,44.770938873291016,3289.46875,296541.31169778516,4184983.704773253
56,3328.964111328125,3328.562744140625,3321.191650390625,3336.878173828125,37.79047775268555,-119.31073760986328,3331.699951171875,0.07108670473098755,119.0,1.0,0.17216801643371582,27.974519729614258,3305.13232421875,296533.69318668474,4185083.4341587476
