,h_te_mean,h_te_median,h_te_min,h_te_max,latitude,longitude,h_te_mode,h_te_skew,n_te_photons,segment_snowcover,terrain_slope,h_te_uncertainty,dem_h,x,y
0,2343.960693359375,2343.682373046875,2340.863037109375,2348.2021484375,38.13068389892578,-119.16517639160156,2342.900146484375,0.5006637573242188,49.0,1.0,-0.07332301884889603,47.83595657348633,2342.677734375,310230.3002452139,4222529.409735552
1,2338.984375,2339.100341796875,2336.56396484375,2340.3154296875,38.13158416748047,-119.16529083251953,2339.400146484375,-1.2758159637451172,51.0,1.0,-0.02823958918452263,45.86244201660156,2337.46142578125,310222.60118715884,4222629.549927984
2,2331.881103515625,2332.96826171875,2323.46630859375,2336.95703125,38.13248062133789,-119.1654052734375,2331.800048828125,-0.7803813815116882,60.0,1.0,-0.12793801724910736,38.8647346496582,2332.907958984375,310214.89253887563,4222729.26681896
3,2324.718017578125,2323.2265625,2320.78125,2333.3623046875,38.13338088989258,-119.16551971435547,2321.60009765625,0.8736410737037659,62.0,1.0,0.11845004558563232,37.49549865722656,2331.82861328125,310207.19406747137,4222829.407069666
4,2338.35107421875,2337.91259765625,2333.514892578125,2344.08544921875,38.13427734375,-119.1656265258789,2339.10009765625,0.5469204783439636,55.0,1.0,0.08656331896781921,42.515499114990234,2336.001953125,310200.15473612095,4222929.108403011
5,2349.757568359375,2349.890625,2344.33203125,2353.958251953125,38.13517761230469,-119.16573333740234,2351.199951171875,-0.26790809631347656,86.0,1.0,0.08792728930711746,27.322778701782227,2340.8193359375,310193.12556667574,4223029.233094374
6,2355.736083984375,2355.74951171875,2353.318603515625,2357.5068359375,38.136077880859375,-119.16584014892578,2354.900146484375,-0.14195579290390015,62.0,1.0,0.04602758586406708,37.995750427246094,2339.926025390625,310186.09667450254,4223129.357813066
7,2343.6484375,2341.9248046875,2334.51953125,2356.724609375,38.1369743347168,-119.16595458984375,2335.800048828125,0.6277179718017578,30.0,1.0,-0.2289036214351654,78.12203979492188,2334.59521484375,310178.38946513354,4223229.074846603
8,2328.949462890625,2327.01123046875,2324.167724609375,2334.930908203125,38.137874603271484,-119.16606140136719,2327.0,0.17437103390693665,42.0,1.0,-0.11130094528198242,55.45125961303711,2330.492431640625,310171.3611350623,4223329.199620783
9,2323.068603515625,2323.06103515625,2322.181640625,2324.376220703125,38.13877487182617,-119.16616821289062,2322.60009765625,0.2587755024433136,56.0,1.0,-0.017067912966012955,41.483367919921875,2329.02978515625,310164.3330822827,4223429.324422292
10,2323.87109375,2323.59228515625,2322.546630859375,2325.3515625,38.139671325683594,-119.1662826538086,2323.400146484375,0.212190642952919,74.0,1.0,0.028279578313231468,31.40365982055664,2326.30615234375,310156.6267348541,4223529.041541184
11,2321.324462890625,2321.24365234375,2315.82958984375,2325.455322265625,38.14057159423828,-119.16639709472656,2316.10009765625,-0.18754476308822632,44.0,1.0,-0.10611998289823532,52.7574348449707,2319.6025390625,310148.93056996004,4223629.182020308
12,2312.897216796875,2312.337890625,2311.0771484375,2316.079833984375,38.14147186279297,-119.16650390625,2312.10009765625,0.6843336820602417,64.0,1.0,-0.04145507887005806,36.13902282714844,2312.669189453125,310141.9033648525,4223729.306905525
13,2309.846923828125,2309.81640625,2307.504638671875,2311.174072265625,38.14236831665039,-119.16661071777344,2309.800048828125,-0.9427202343940735,63.0,1.0,-0.02885301038622856,36.66424560546875,2309.358642578125,310134.8665454561,4223829.00848675
14,2303.24267578125,2303.087646484375,2300.631591796875,2307.94873046875,38.14326858520508,-119.16671752929688,2301.300048828125,0.6678819060325623,71.0,1.0,-0.0637664943933487,32.440059661865234,2308.154296875,310127.83989430754,4223929.133426556
