,h_te_mean,h_te_median,h_te_min,h_te_max,latitude,longitude,h_te_mode,h_te_skew,n_te_photons,segment_snowcover,terrain_slope,h_te_uncertainty,dem_h,x,y
0,2041.2486572265625,2042.227783203125,2018.940673828125,2061.66015625,37.73542022705078,-119.62748718261719,3.4028234663852886e+38,-0.22289520502090454,16.0,1.0,0.4682987630367279,127.58051300048828,2054.287109375,268466.7599040333,4179710.4065951356
1,2077.722412109375,2075.370361328125,2062.7392578125,2103.183837890625,37.7363166809082,-119.62759399414062,2083.800048828125,0.5971497297286987,23.0,1.0,0.4132724404335022,90.33721160888672,2092.978759765625,268460.1403167733,4179810.1564148967
2,2130.4111328125,2128.657470703125,2114.0234375,2140.9013671875,37.73721694946289,-119.6277084350586,3.4028234663852886e+38,-0.2865367531776428,27.0,1.0,0.3196541666984558,78.90457153320312,2126.521484375,268452.86050260963,4179910.348491336
3,2159.52001953125,2159.51904296875,2153.47802734375,2166.656982421875,37.739013671875,-119.6279296875,2162.400146484375,0.27314209938049316,22.0,1.0,0.12739868462085724,98.16020202636719,2179.996337890625,268438.9622736216,4180110.290499727
4,2178.25732421875,2176.99560546875,2171.91162109375,2187.03515625,37.740814208984375,-119.62814331054688,3.4028234663852886e+38,0.46152615547180176,21.0,1.0,0.17636993527412415,103.72682189941406,2213.916259765625,268425.7494814832,4180310.6370717
5,2201.7265625,2202.78515625,2189.573486328125,2211.727783203125,37.7417106628418,-119.62825012207031,3.4028234663852886e+38,-0.6447490453720093,20.0,1.0,0.26653754711151123,110.0867919921875,2230.963134765625,268419.13161891646,4180410.387055848
6,2238.28369140625,2242.01708984375,2219.73486328125,2255.056396484375,37.742610931396484,-119.62835693359375,2250.199951171875,-0.14799204468727112,14.0,1.0,0.448406845331192,159.8795166015625,2253.33251953125,268412.5259364459,4180510.5604096977
7,2277.512939453125,2279.61181640625,2264.353271484375,2281.6806640625,37.74351119995117,-119.62847137451172,2280.0,-1.4654886722564697,30.0,1.0,0.2020837813615799,75.91732025146484,2278.6767578125,268405.24819417007,4180610.7526846244
8,2287.630859375,2287.0302734375,2282.68896484375,2293.4619140625,37.744407653808594,-119.62857818603516,2284.699951171875,0.2282225787639618,25.0,1.0,0.13030467927455902,91.50536346435547,2303.529541015625,268398.63119403814,4180710.5027509606
9,2317.771484375,2318.56396484375,2311.634521484375,2324.05615234375,37.74620819091797,-119.62879180908203,2318.900146484375,-0.047234728932380676,11.0,1.0,0.22317075729370117,210.706787109375,2345.662353515625,268385.4218442,4180910.8496505646
10,2333.10498046875,2333.52783203125,2330.575439453125,2335.141845703125,37.74710464477539,-119.62889862060547,2333.10009765625,-0.5697416067123413,19.0,1.0,0.06446904689073563,122.79501342773438,2359.91064453125,268378.8056984468,4181010.5997981606
11,2340.2255859375,2340.947998046875,2335.300048828125,2342.8505859375,37.74800491333008,-119.62901306152344,2341.400146484375,-0.7528868913650513,19.0,1.0,0.08272416889667511,123.16983032226562,2372.1171875,268371.52943235764,4181110.792214399
12,2347.83984375,2348.1826171875,2343.006103515625,2350.45068359375,37.748905181884766,-119.62911987304688,2346.900146484375,-0.7039499282836914,40.0,1.0,0.07521568983793259,58.696022033691406,2383.5830078125,268364.92576506536,4181210.965760148
